id,cpf_cidadao,servico_slug,servico_nome,categoria,data_solicitacao,dias_para_concluir,status,nota_satisfacao,verificacao_facial_falhou
1256,152.789.364-28,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-03-30,1,Concluído,5.0,False
1257,152.789.364-28,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-01-12,7,Concluído,3.8,False
1258,462.178.903-13,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-05-15,3,Concluído,4.0,False
1259,462.178.903-13,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-12-22,2,Concluído,3.2,False
1260,462.178.903-13,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-11-01,1,Concluído,4.6,False
1261,467.590.183-20,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-08-14,2,Concluído,4.3,False
1262,108.274.536-71,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-07-11,14,Concluído,4.1,False
1263,593.287.460-00,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-04-17,2,Concluído,4.1,False
1264,593.287.460-00,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-02-16,9,Concluído,4.5,True
1265,593.287.460-00,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-03-02,7,Concluído,3.9,False
1266,593.287.460-00,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-25,2,Concluído,4.8,False
1267,357.489.620-47,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-24,9,Concluído,3.7,False
1268,357.489.620-47,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-11-25,2,Concluído,4.8,False
1269,357.489.620-47,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-01-11,1,Concluído,4.0,False
1270,615.390.784-93,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-07-11,1,Concluído,5.0,False
1271,271.354.809-88,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-07-02,4,Concluído,4.3,False
1272,271.354.809-88,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-10,8,Concluído,3.5,True
1273,271.354.809-88,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-05-16,2,Em andamento,3.7,False
1274,471.589.306-10,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-06-03,1,Concluído,3.8,False
1275,471.589.306-10,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-09-24,10,Concluído,3.2,False
1276,149.062.785-58,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-30,6,Concluído,4.2,True
1277,149.062.785-58,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-05-25,5,Concluído,3.5,False
1278,149.062.785-58,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-01-19,1,Concluído,4.2,False
1279,836.925.140-42,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-06-01,2,Concluído,4.4,True
1280,836.925.140-42,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-03-15,15,Concluído,3.9,False
1281,836.925.140-42,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-06-07,1,Concluído,3.5,False
1282,942.560.718-49,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-06-05,1,Concluído,4.7,False
1283,238.560.179-68,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-05-12,3,Concluído,4.0,False
1284,238.560.179-68,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-25,9,Concluído,3.7,False
1285,614.258.309-51,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-05-30,3,Concluído,4.3,False
1286,238.651.047-62,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-02-04,6,Concluído,3.4,False
1287,238.651.047-62,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-06-09,9,Concluído,4.2,False
1288,015.438.792-41,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-11-18,1,Concluído,5.0,False
1289,015.438.792-41,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-31,5,Concluído,4.4,True
1290,176.253.804-08,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-10-10,1,Concluído,4.1,False
1291,176.253.804-08,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-10-19,12,Concluído,3.2,False
1292,176.253.804-08,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-06-15,1,Concluído,5.0,False
1293,176.253.804-08,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-01-04,1,Concluído,4.6,False
1294,126.357.840-35,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-05-25,2,Concluído,3.9,False
1295,718.690.524-20,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-03-05,1,Concluído,3.3,False
1296,718.690.524-20,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-12-07,2,Concluído,5.0,False
1297,401.892.536-06,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-01-19,1,Concluído,4.3,False
1298,401.892.536-06,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-02-05,1,Concluído,4.2,False
1299,401.892.536-06,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-06-15,1,Concluído,4.8,False
1300,758.469.120-01,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-01-01,1,Concluído,3.8,False
1301,354.187.906-84,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-08-09,1,Concluído,5.0,False
1302,354.187.906-84,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-10-04,6,Atrasado,4.1,False
1303,283.059.147-04,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-12-10,8,Concluído,3.7,False
1304,283.059.147-04,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-02-20,21,Em andamento,3.4,False
1305,314.076.958-00,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-05-21,9,Concluído,4.7,False
1306,314.076.958-00,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-12-06,1,Concluído,3.5,False
1307,639.071.284-78,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-06-10,1,Concluído,4.5,False
1308,625.974.310-61,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-07-05,1,Concluído,4.4,False
1309,625.974.310-61,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-09-10,1,Concluído,3.6,False
1310,625.974.310-61,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-02-09,1,Concluído,4.0,False
1311,625.974.310-61,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-12-13,2,Concluído,4.7,False
1312,405.719.326-06,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-06-28,4,Concluído,4.0,False
1313,419.320.765-06,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-12-15,1,Concluído,4.9,False
1314,419.320.765-06,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-01-26,1,Concluído,3.9,False
1315,419.320.765-06,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-10-04,7,Concluído,3.7,False
1316,419.320.765-06,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-06-11,2,Concluído,5.0,False
1317,827.345.016-35,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-10-12,1,Concluído,4.2,False
1318,827.345.016-35,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-09-09,5,Concluído,4.9,False
1319,972.541.603-16,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-12-14,1,Concluído,5.0,False
1320,972.541.603-16,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-06-01,1,Concluído,4.6,False
1321,531.268.970-02,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-11-18,1,Concluído,5.0,False
1322,531.268.970-02,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-06-03,6,Concluído,3.6,False
1323,531.268.970-02,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-05-11,1,Em andamento,3.6,False
1324,531.268.970-02,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-11-24,4,Concluído,4.0,False
1325,507.269.831-95,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-11-05,4,Concluído,2.9,False
1326,507.269.831-95,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-06-15,19,Concluído,3.2,False
1327,507.269.831-95,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-10-12,10,Concluído,4.4,False
1328,507.269.831-95,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-05-15,1,Concluído,4.3,False
1329,261.307.954-16,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-01-05,4,Concluído,4.3,False
1330,261.307.954-16,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-03-10,1,Concluído,4.7,False
1331,261.307.954-16,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-04-01,1,Concluído,4.5,False
1332,256.091.734-34,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-09-01,2,Concluído,4.9,False
1333,167.439.285-00,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-02-23,4,Concluído,4.0,False
1334,167.439.285-00,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-07-07,8,Concluído,4.7,False
1335,167.439.285-00,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-08-11,2,Concluído,4.9,False
1336,167.439.285-00,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-02-02,2,Concluído,5.0,False
1337,560.382.417-44,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-11-08,10,Concluído,4.0,False
1338,560.382.417-44,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-08-06,1,Concluído,4.5,False
1339,637.504.192-99,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-10-04,1,Concluído,3.8,False
1340,637.504.192-99,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-10-24,1,Concluído,3.5,False
1341,637.504.192-99,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-07-24,8,Concluído,4.1,False
1342,637.504.192-99,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-09-12,2,Concluído,4.8,False
1343,310.964.257-34,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-06-04,4,Em andamento,4.2,False
1344,310.964.257-34,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-06-08,1,Em andamento,4.1,False
1345,549.731.206-34,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-08-23,10,Concluído,3.9,False
1346,549.731.206-34,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-12-01,1,Concluído,3.7,False
1347,758.209.463-83,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-07-22,1,Concluído,4.8,False
1348,758.209.463-83,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-04-06,2,Concluído,4.6,False
1349,758.209.463-83,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-10-13,2,Concluído,3.5,False
1350,758.209.463-83,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-08-11,7,Concluído,3.2,False
1351,910.458.623-98,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-12-14,15,Concluído,2.5,False
1352,023.748.516-80,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-10-26,1,Atrasado,3.7,False
1353,023.748.516-80,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-28,7,Concluído,4.5,False
1354,023.748.516-80,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-10-08,1,Concluído,4.0,False
1355,240.871.365-07,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-05-18,3,Concluído,4.6,False
1356,240.871.365-07,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-05-16,5,Concluído,2.6,True
1357,240.871.365-07,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-03-07,1,Concluído,4.3,False
1358,240.871.365-07,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-10-21,3,Concluído,4.9,False
1359,930.648.217-50,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-04-05,6,Concluído,3.0,False
1360,930.648.217-50,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-02-14,2,Concluído,3.5,False
1361,930.648.217-50,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-03-29,1,Concluído,4.6,False
1362,930.648.217-50,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-10-09,15,Concluído,3.6,False
1363,249.701.865-02,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-10-27,10,Concluído,3.6,False
1364,249.701.865-02,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-10-25,7,Concluído,3.8,False
1365,249.701.865-02,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-06-18,1,Concluído,3.7,False
1366,249.701.865-02,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-05-17,1,Concluído,4.5,False
1367,508.621.974-49,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-05-12,6,Concluído,4.2,False
1368,508.621.974-49,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-11-23,1,Concluído,4.6,False
1369,983.671.240-22,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-06-21,1,Concluído,4.7,False
1370,983.671.240-22,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-02-05,3,Concluído,2.8,False
1371,983.671.240-22,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-09-04,1,Concluído,3.9,False
1372,983.671.240-22,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-04-14,4,Concluído,3.4,False
1373,172.395.486-19,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-12-01,2,Concluído,3.8,False
1374,172.395.486-19,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-01-17,2,Concluído,5.0,False
1375,172.395.486-19,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-01-01,8,Concluído,3.1,False
1376,172.395.486-19,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-02-24,17,Concluído,3.7,False
1377,129.376.408-69,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-08-26,1,Concluído,4.5,False
1378,314.857.092-88,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-05-07,1,Concluído,3.3,False
1379,314.857.092-88,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-09-16,1,Concluído,4.6,False
1380,723.048.695-56,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-01-13,3,Concluído,4.7,False
1381,723.048.695-56,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-10-03,20,Concluído,4.0,False
1382,723.048.695-56,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-11-09,1,Concluído,4.6,False
1383,723.048.695-56,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-11-10,2,Concluído,3.2,True
1384,254.183.067-07,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-09-15,17,Concluído,3.5,False
1385,928.347.156-37,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-06-10,6,Concluído,3.3,False
1386,102.659.784-67,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-21,2,Concluído,2.8,True
1387,102.659.784-67,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-05-30,5,Concluído,3.6,False
1388,102.659.784-67,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-06-20,1,Concluído,4.5,False
1389,102.659.784-67,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-09-23,1,Concluído,4.9,False
1390,658.397.421-55,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-09-19,2,Concluído,4.8,False
1391,658.397.421-55,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-07-20,2,Concluído,4.0,True
1392,658.397.421-55,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-06-13,3,Atrasado,3.5,False
1393,658.397.421-55,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-02-01,7,Em andamento,3.2,False
1394,683.501.297-86,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-04-26,1,Concluído,4.7,False
1395,683.501.297-86,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-01-09,1,Concluído,4.3,False
1396,683.501.297-86,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-09-11,5,Concluído,2.8,False
1397,286.175.093-68,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-11-10,1,Concluído,4.3,False
1398,720.186.935-30,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-03-26,1,Atrasado,5.0,False
1399,720.186.935-30,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-03-14,2,Concluído,3.4,False
1400,720.186.935-30,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-16,8,Concluído,2.8,False
1401,720.186.935-30,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-02-21,7,Concluído,2.5,False
1402,765.390.248-00,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-01-26,6,Concluído,3.2,False
1403,765.390.248-00,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-02-15,1,Concluído,4.3,False
1404,765.390.248-00,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-04-03,5,Concluído,4.0,False
1405,784.962.130-13,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-11-08,3,Em andamento,3.9,False
1406,784.962.130-13,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-01-14,3,Concluído,4.4,False
1407,784.962.130-13,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-03-01,1,Concluído,4.7,False
1408,621.953.478-64,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-01-03,1,Concluído,3.8,False
1409,950.126.738-59,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-10-10,1,Concluído,4.2,False
1410,950.126.738-59,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-10-12,1,Em andamento,4.2,False
1411,950.126.738-59,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-03-31,2,Concluído,4.0,False
1412,950.126.738-59,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-05-06,5,Concluído,2.5,False
